movie_name,year,genre,plot
Sorry Safari,1962,"Animation, Short, Adventure","Tom and Jerry have stowed away in the luggage of a big game hunter who lands in Nairobi (Tom is sort of the hunter's assistant). They ride along on his Nertz U-Drive elephant. Tom has some problems with a gun. Jerry then unbuckles the passenger box from the elephant; Tom gets blamed. A lion attacks; Jerry gets Tom to hand the hunter a thermos instead of a rifle. Tom stashes Jerry in the elephant's trunk, which frightens him. Bad timing, as there's a charging rhino. Fortunately, they land atop the rhino; Jerry and the elephant carry off the rhino, the hunter, and Tom, tied up and hanging from a log."
Kazaam,1996,"Comedy, Family, Fantasy","Being a lone young boy in the 'hood"" is dangerous and unpleasant. This is what Max experiences when he fools a gang of local toughs who cornered him at school. The gang finds out that the key he gave them is of no value in committing a robbery, and they chase him through the streets of his neighborhood, bent on revenge. He tries to escape by slipping into the open door of an old warehouse, but they follow him there, too. While running from them through aisles filled with all kinds of stuff, he bumps into an old boom box. By doing that, he manages to release Kazaam, a genie who has been held captive for thousands of years. In order to stay free, Kazaam must give Max three wishes."
The Stöned Age,1994,"Comedy, Music","Determined to avoid another night of driving aimlessly around Torrance in the Blue Torpedo, Joe and Hubbs set out on a quest for fine chicks. Their paths soon cross with Tack, from whom they learn about a pair of radical chicks hanging out near the Frankie Avalon place. Over Joe's objections, Hubbs worms Tack out of the deal, and the pair take a slow ride toward their destiny."
Lilo & Stitch 2: Stitch Has a Glitch,2005,"Animation, Comedy, Drama, Family, Sci-Fi","Taking place between the original ""Lilo and Stitch"" and ""Stitch: The Movie"", ""Lilo and Stitch 2"" finds the rowdy extraterrestrial getting used to life with his new ohana. However, a malfunction in the ultimate creation of Dr. Jumba soon emerges, which reinstates his destructive programming and threatens to both ruin his friendship with Lilo and to short him out for good!"
Chicken Little,2005,"Animation, Adventure, Comedy","Ridiculed by the animal inhabitants of the peaceful Oakey Oaks community for his absurd notion that the sky is falling, the well-meaning young chicken, Chicken Little, promises to prove everyone wrong. However, one year later, there's still nothing on the horizon to justify Little's fears, when, out of the blue, the humiliated boy finally stumbles upon a real piece of evidence. Is Chicken Little and his loyal band of outcasts really on to something big this time?"
The End of Man,1971,"Comedy, Drama, Mystery","Stark naked man comes out from the sea and begins to walk the streets, interfering in daily episodes, always in search of justice. He names himself Finis Hominis (The End of Man, in latin), and soon becomes sort of a modern Messiah, capable of performing miracles. An adulterous woman and a cheated husband are among his most faithful followers, as well as a group of hippies."
The Night They Raided Minsky's,1968,Comedy,"Rachel arrives in New York from her Amish community intent on becoming a dancer. Unfortunately, Billy Minsky's Burlesque is hardly the place for her Dances From The Bible. But the show's comedian Raymond sees a way of wrong-footing the local do-gooders by announcing the new Paris sensation, ""Madame Fifi,"" and putting on Rachel's performance as the place is raided. All too complicated, the more so since her father is scouring the city for her and both Raymond and his straight-man Chick are falling for Rachel."
Manevri na petiya etazh,1985,Comedy,"Danton, Petar and Andrey work together on the fifth floor of a socialist industrial research institute from the mid-eighties. They are good friends and share everything in their work and private life. Every morning when they come to work take turns watching with binoculars the aerobics exercises of a young girl in the building across the street. Suddenly, this routine of their is disturbed - there are rumors that one of them might have to be transferred to a partner institute in Japan. Who should that be? The three friends are now rival and undertake sophisticated underground maneuvers in order to get the prize. They put their friendship at stake. At the end, of course, it turns out everything has been in vain. The one to go to Japan is the director. At the very end, after the grotesque outcome, we can see the three friends together again with the binoculars, watching at the window."
Zonad,2009,Comedy,"In the small Irish town of Ballymoran, the Cassidy family finds a red leather clad man passed out on their living room floor. The logical conclusion that they come to is that he must be an alien. When the alcoholic rehab escapee awakens, he continues the ruse and passes himself off as Zonad, an alien who has landed on their planet. Life is grand for Zonad as he becomes an instant celebrity who gets free beer, a nice house, and lots and lots of women throwing themselves at him. But when a town resident becomes suspicious and fellow rehab-escapee-turned-alien, Bonad, shows up, Zonad may not be able to continue living the charmed life."
The Englishman Who Went Up a Hill But Came Down a Mountain,1995,"Comedy, Drama, Romance","Two English cartographers visit the small South Wales village of Ffynnon Garw, to measure what is claimed to be the ""first mountain inside of Wales"". It's 1917, and the war in Europe continues. The villagers are very proud of their ""mountain"", and are understandably disappointed and furious to find that it is in fact a ""hill"". Not to be outwitted by a rule (and the Englishmen who enforce it), the villagers set out to make their hill into a mountain, but to do so they must keep the English from leaving, before the job is done."
Peggy Sue Got Married,1986,"Comedy, Drama, Fantasy","Peggy Sue was one of the most popular girls in high school, enjoying life with her friends and her boyfriend Charlie. It was the typical high school dream, until she finds herself married to Charlie and becoming a young mother. However, her life takes a serious turn, leaving her depressed and facing divorce when Charlie runs off with another woman. At her high school reunion, Peggy Sue faints and wakes up back in high school. Despite her confusion about what has happened and how to get back to her own time, Peggy realizes that she has a chance to start her life over, to avoid her depression and her marriage to Charlie. However, just because she knows the future, does that mean she can really avoid it?"
Vaseegara,2003,"Comedy, Drama, Romance",A young educated unemployed youth comes to attend the marriage of his Father's close friend's daughter. He ultimately makes her to fall in love with him and Marries her at the end.
